episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
386,710.0,782,236061,0.2,0.11541865933306363,938.0980592081323,True,False
387,730.0,620,236681,0.2,0.11966692400315115,940.2115602921695,True,False
388,1550.0,823,237504,0.2,0.12661824835627114,942.964605125133,True,False
389,1000.0,651,238155,0.2,0.09828202520715601,945.1506095000077,True,False
390,810.0,565,238720,0.2,0.11549512340201878,947.0871120421216,True,False
391,390.0,533,239253,0.2,0.10395654874216569,948.8938757921569,True,False
392,430.0,519,239772,0.2,0.10039573786063836,950.6555875421036,True,False
393,1080.0,954,240726,0.2,0.11200503168330223,955.0959707919974,True,False
394,1250.0,784,241510,0.2,0.09288003721882646,959.6283335830085,True,False
395,460.0,480,241990,0.2,0.09300269414670766,961.3171802500729,True,False
396,1300.0,682,242672,0.2,0.10568285771585696,963.7050802081358,True,False
397,310.0,393,243065,0.2,0.1271476466493795,965.0263940000441,True,False
398,840.0,1058,244123,0.2,0.09379309263771796,968.5766150830314,True,False
399,1550.0,1033,245156,0.2,0.08005556038088205,972.0358863330912,True,False
400,300.0,430,245586,0.2,0.0957815363202418,973.4793277080171,True,False
401,2140.0,946,246532,0.2,0.09403000294156215,977.5102390421089,True,False
402,1030.0,870,247402,0.2,0.08221506281039133,980.4051728330087,True,False
403,310.0,353,247755,0.2,0.08770560232964768,981.5976893750485,True,False
404,1210.0,636,248391,0.2,0.0634906604276888,983.7177512920462,True,False
405,470.0,570,248961,0.2,0.09089301330512846,985.6151301669888,True,False
406,1070.0,744,249705,0.2,0.10659486225615906,988.0717590001877,True,False
407,460.0,501,250206,0.2,0.09686578395962715,989.7447931249626,True,False
408,1340.0,814,251020,0.2,0.09829710270095543,992.4728067920078,True,False
409,320.0,378,251398,0.2,0.13755856185874088,993.7590710830409,True,False
410,1210.0,829,252227,0.2,0.10697993295096257,996.51362466719,True,False
411,310.0,428,252655,0.2,0.11692769058640594,997.9543226251844,True,False
412,360.0,425,253080,0.2,0.10851463779946353,999.3880738751031,True,False
413,620.0,588,253668,0.2,0.12946748606809955,1001.3649785420857,True,False
414,640.0,576,254244,0.2,0.12746094252603749,1003.3029016251676,True,False
415,840.0,553,254797,0.2,0.10492161143760102,1005.1711763751227,True,False
416,250.0,313,255110,0.2,0.10113108850633487,1006.271203167038,True,False
417,650.0,544,255654,0.2,0.10797875169116784,1008.1614559581503,True,False
418,1280.0,818,256472,0.2,0.0994430254963113,1010.9082665829919,True,False
419,450.0,423,256895,0.2,0.13041848458704494,1012.3360480000265,True,False
420,390.0,534,257429,0.2,0.10105532432781227,1014.1390640831087,True,False
421,960.0,691,258120,0.2,0.10253404441553389,1016.4378441669978,True,False
422,670.0,536,258656,0.2,0.13236883911651684,1018.2396827500779,True,False
423,1520.0,804,259460,0.2,0.1057722548217471,1020.9325632501859,True,False
424,400.0,419,259879,0.2,0.09309425393943317,1022.3730327920057,True,False
425,480.0,559,260438,0.2,0.10267823782217289,1024.2681148331612,True,False
426,440.0,519,260957,0.2,0.09930165415773025,1026.9832714169752,True,False
427,750.0,704,261661,0.2,0.0941679404614578,1029.3470390001312,True,False
428,580.0,594,262255,0.2,0.09446607661005613,1031.332095167134,True,False
429,1010.0,703,262958,0.2,0.10402934328356589,1033.701887292089,True,False
430,500.0,502,263460,0.2,0.09640695617371609,1035.4053222499788,True,False
431,860.0,575,264035,0.2,0.09210929912156783,1037.3339254171588,True,False
432,230.0,332,264367,0.2,0.11434753851807979,1038.467025292106,True,False
433,870.0,1038,265405,0.2,0.09541940391421891,1041.9468545829877,True,False
434,380.0,424,265829,0.2,0.0843237575038143,1043.39255829202,True,False
435,870.0,852,266681,0.2,0.10605211111721298,1046.2468038750812,True,False
436,760.0,580,267261,0.2,0.10108633901410062,1048.1952328330372,True,False
437,440.0,549,267810,0.2,0.09062257619153191,1050.0451423330233,True,False
438,470.0,490,268300,0.2,0.10084829063010894,1051.7088950001635,True,False
439,1000.0,791,269091,0.2,0.11088788672468536,1054.3590148331132,True,False
440,760.0,599,269690,0.2,0.10423021233330171,1056.3753560001496,True,False
441,810.0,622,270312,0.2,0.09727382378724332,1058.467759750085,True,False
442,1150.0,599,270911,0.2,0.09998826740072078,1060.5374863331672,True,False
443,430.0,489,271400,0.2,0.09445542825491933,1062.2633046251722,True,False
444,780.0,600,272000,0.2,0.10770802779123187,1064.3249668751378,True,False
445,340.0,495,272495,0.2,0.1049237284445908,1066.0072973750066,True,False
446,530.0,486,272981,0.2,0.10585957803748182,1067.6476567501668,True,False
447,420.0,471,273452,0.2,0.12491598807401576,1069.2567471670918,True,False
448,510.0,608,274060,0.2,0.10383226788039074,1071.290824792115,True,False
449,1080.0,832,274892,0.2,0.09877222964468484,1074.2650007081684,True,False
450,1330.0,698,275590,0.2,0.10093994320894795,1076.6292234580033,True,False
451,1370.0,1002,276592,0.2,0.1165873690756906,1080.7315347080585,True,False
452,280.0,362,276954,0.2,0.10107861275060309,1081.9556156250183,True,False
453,450.0,452,277406,0.2,0.1153996212869487,1083.4907438750379,True,False
454,770.0,821,278227,0.2,0.10240702557309371,1086.2592425001785,True,False
455,920.0,860,279087,0.2,0.07870050859745852,1089.2164515000768,True,False
456,740.0,640,279727,0.2,0.0816250967036467,1091.3707891670056,True,False
457,510.0,442,280169,0.2,0.09536973903005994,1092.8797581670806,True,False
458,280.0,379,280548,0.2,0.09731629267334937,1094.202856207965,True,False
459,340.0,404,280952,0.2,0.10735570919690746,1095.5839518751018,True,False
460,550.0,643,281595,0.2,0.09326375474920497,1097.7542402080726,True,False
461,520.0,500,282095,0.2,0.0828108991086483,1099.4628727920353,True,False
462,650.0,560,282655,0.2,0.09191771244763264,1101.3535120000597,True,False
463,560.0,656,283311,0.2,0.10450110968384074,1103.5559843331575,True,False
464,1750.0,984,284295,0.2,0.0941917450939555,1106.8329390829895,True,False
465,390.0,461,284756,0.2,0.08975850723298459,1108.4004743751138,True,False
466,590.0,603,285359,0.2,0.11462933578838905,1110.4192360001616,True,False
467,1280.0,947,286306,0.2,0.10617349050813335,1113.64247745811,True,False
468,420.0,425,286731,0.2,0.09543750898139376,1115.1080116250087,True,False
469,630.0,572,287303,0.2,0.10578215751354095,1117.0557152500842,True,False
470,370.0,428,287731,0.2,0.08542369293901965,1118.510277917143,True,False
471,890.0,974,288705,0.2,0.0965000971174631,1121.7758266250603,True,False
472,670.0,646,289351,0.2,0.10755688376053706,1123.9400347080082,True,False
473,270.0,503,289854,0.2,0.09128460087000377,1125.6608464580495,True,False
474,300.0,332,290186,0.2,0.10795925590153559,1126.7971832081676,True,False
475,500.0,499,290685,0.2,0.14208018038421869,1128.494025083026,True,False
476,1250.0,564,291249,0.2,0.1257679931396711,1131.2124902079813,True,False
477,610.0,648,291897,0.2,0.14015147419945326,1133.3739795000292,True,False
478,460.0,494,292391,0.2,0.11956883093145321,1135.0556097500958,True,False
479,690.0,677,293068,0.2,0.1025038190295591,1137.375038624974,True,False
480,740.0,563,293631,0.2,0.10588953244899,1139.282830625074,True,False
481,1980.0,1182,294813,0.2,0.1117823059809067,1143.2816692921333,True,False
482,400.0,384,295197,0.2,0.11585290340008214,1144.5689802081324,True,False
483,1270.0,833,296030,0.2,0.08662338594261271,1147.4222269579768,True,False
484,1190.0,548,296578,0.2,0.0794575898806109,1149.287208582973,True,False
485,380.0,499,297077,0.2,0.10235146476328373,1150.9698852919973,True,False
486,1790.0,1103,298180,0.2,0.09992949388570328,1154.646190874977,True,False
487,1590.0,805,298985,0.2,0.08645754532693926,1157.322577791987,True,False
488,430.0,485,299470,0.2,0.08557842084599182,1158.96845583315,True,False
489,630.0,657,300127,0.2,0.07492609269258271,1161.1773281670175,True,False
490,1040.0,908,301035,0.2,0.07483676391025997,1164.2198242081795,True,False
491,550.0,549,301584,0.2,0.09226094095873227,1166.065643958049,True,False
492,1730.0,949,302533,0.2,0.09908168069342395,1169.23854829208,True,False
493,650.0,687,303220,0.2,0.0941832096824899,1171.5451656670775,True,False
494,2010.0,656,303876,0.2,0.10061254237051599,1173.7579555830453,True,False
495,1100.0,857,304733,0.2,0.08704176272709514,1176.6351683749817,True,False
496,480.0,450,305183,0.2,0.09641750667443764,1178.1616816250607,True,False
497,390.0,479,305662,0.2,0.08948448472656309,1179.780581583036,True,False
498,560.0,548,306210,0.2,0.11971949500432849,1181.6274871670175,True,False
499,530.0,568,306778,0.2,0.11795838730094928,1183.540781292133,True,False
500,930.0,836,307614,0.2,0.09860348244727941,1186.3475839581806,True,False
